method,metrics,mean,var,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62,trial_63,trial_64,trial_65,trial_66,trial_67,trial_68,trial_69,trial_70,trial_71,trial_72,trial_73,trial_74,trial_75,trial_76,trial_77,trial_78,trial_79,trial_80,trial_81,trial_82,trial_83,trial_84,trial_85,trial_86,trial_87,trial_88,trial_89,trial_90,trial_91,trial_92,trial_93,trial_94,trial_95,trial_96,trial_97,trial_98,trial_99,trial_100
Borderline-SMOTE,Recall,0.9821746223072552,0.00022305951431691795,1.0,0.9830508474576272,0.9807692307692307,0.9454545454545454,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9830508474576272,0.9807692307692307,0.9454545454545454,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9615384615384616,0.9454545454545454,0.9655172413793104,0.9827586206896551,1.0,1.0,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9454545454545454,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9423076923076923,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9615384615384616,1.0,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9615384615384616,1.0,0.9803921568627451,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9615384615384616,1.0,0.9803921568627451,1.0,1.0,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9615384615384616,1.0,0.9803921568627451,1.0,0.9473684210526315,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9615384615384616,1.0,0.9803921568627451,1.0,0.9473684210526315,1.0
Borderline-SMOTE,Precision,0.9825374063273824,0.00021320941946190633,0.9811320754716981,0.9508196721311475,1.0,0.9811320754716981,1.0,0.9827586206896551,0.9649122807017544,1.0,0.9607843137254902,0.9807692307692307,0.9508196721311475,1.0,1.0,1.0,0.9827586206896551,0.9649122807017544,1.0,0.9607843137254902,0.9622641509433962,0.9803921568627451,1.0,0.9811320754716981,1.0,1.0,0.9649122807017544,1.0,0.9607843137254902,0.9807692307692307,0.9803921568627451,1.0,0.9811320754716981,1.0,0.9827586206896551,0.9649122807017544,1.0,0.9607843137254902,0.9622641509433962,1.0,0.9811320754716981,0.9855072463768116,1.0,1.0,0.9649122807017544,1.0,0.9607843137254902,0.9807692307692307,0.9803921568627451,1.0,0.9855072463768116,0.98,0.9827586206896551,0.9649122807017544,1.0,0.9607843137254902,0.9622641509433962,0.9803921568627451,1.0,0.9855072463768116,0.9803921568627451,0.9622641509433962,0.9649122807017544,1.0,0.9607843137254902,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.9803921568627451,0.9807692307692307,0.9803921568627451,1.0,0.9607843137254902,0.9807692307692307,0.9803921568627451,1.0,0.9855072463768116,0.9803921568627451,1.0,0.9803921568627451,0.9827586206896551,0.9607843137254902,0.9807692307692307,0.9803921568627451,1.0,0.9855072463768116,0.9803921568627451,1.0,1.0,1.0,0.9642857142857143,0.9622641509433962,0.9803921568627451,1.0,0.9855072463768116,0.9803921568627451,0.9807692307692307,1.0,1.0,0.9642857142857143,0.9795918367346939
Borderline-SMOTE,F-measure,0.9822183747032376,8.296166346756751e-05,0.9904761904761905,0.9666666666666667,0.9902912621359222,0.9629629629629629,0.9824561403508771,0.9827586206896551,0.9821428571428572,0.9911504424778761,0.98,0.9807692307692307,0.9666666666666667,0.9902912621359222,0.9719626168224299,0.9824561403508771,0.9827586206896551,0.9821428571428572,0.9911504424778761,0.98,0.9714285714285713,0.9803921568627451,0.9803921568627451,0.9629629629629629,0.9824561403508771,0.9913043478260869,0.9821428571428572,1.0,0.98,0.9807692307692307,0.9803921568627451,0.9904761904761905,0.9629629629629629,0.9824561403508771,0.9827586206896551,0.9821428571428572,0.9911504424778761,0.98,0.9714285714285713,0.99009900990099,0.9811320754716981,0.9855072463768116,0.9824561403508771,0.9913043478260869,0.9821428571428572,0.9911504424778761,0.98,0.9807692307692307,0.9803921568627451,0.9904761904761905,0.9855072463768116,0.9607843137254902,0.9827586206896551,0.9821428571428572,0.9911504424778761,0.98,0.9714285714285713,0.9803921568627451,0.9904761904761905,0.9855072463768116,0.970873786407767,0.9807692307692307,0.9821428571428572,0.9911504424778761,0.98,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.9855072463768116,0.970873786407767,0.9902912621359222,0.9803921568627451,0.9911504424778761,0.98,0.9807692307692307,0.9803921568627451,0.9904761904761905,0.9855072463768116,0.970873786407767,1.0,0.9803921568627451,0.9913043478260869,0.98,0.9807692307692307,0.9803921568627451,0.9904761904761905,0.9855072463768116,0.970873786407767,1.0,0.99009900990099,1.0,0.9557522123893805,0.9714285714285713,0.9803921568627451,0.9904761904761905,0.9855072463768116,0.970873786407767,0.9902912621359222,0.99009900990099,1.0,0.9557522123893805,0.9896907216494846
ADASYN,Accuracy,0.9840000000000001,7.53318307037315e-05,0.9818181818181818,0.9545454545454546,0.990909090909091,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.990909090909091,0.9727272727272728,0.9818181818181818,0.9727272727272728,1.0,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9727272727272728,1.0,1.0,0.9818181818181818,0.9818181818181818,0.990909090909091,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9818181818181818,1.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.990909090909091,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9818181818181818,0.990909090909091,0.990909090909091,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9818181818181818,1.0,0.9818181818181818,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9727272727272728,0.990909090909091,0.9727272727272728,0.990909090909091,0.9727272727272728,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9727272727272728,1.0,0.990909090909091,0.990909090909091,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9727272727272728,0.9818181818181818,0.990909090909091,0.990909090909091,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.9818181818181818,0.990909090909091,0.990909090909091,0.990909090909091,0.9818181818181818,0.9818181818181818,0.990909090909091,0.990909090909091,0.9636363636363636,0.9818181818181818,1.0,0.990909090909091,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,0.990909090909091,0.9545454545454546,0.9818181818181818
ADASYN,Recall,0.989630178693682,0.00012482274615626348,1.0,1.0,0.9807692307692307,0.9818181818181818,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,1.0,0.9818181818181818,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,1.0,0.9818181818181818,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,0.9811320754716981,0.9818181818181818,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9655172413793104,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9807692307692307,0.9827586206896551,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9807692307692307,1.0,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9807692307692307,1.0,1.0,0.9824561403508771,1.0,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9807692307692307,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9807692307692307,1.0,1.0,1.0,0.9649122807017544,0.9807692307692307,1.0,0.9811320754716981,1.0,0.9807692307692307,1.0,1.0,1.0,0.9649122807017544,1.0
ADASYN,Precision,0.9783486004217591,0.00034054808923620743,0.9629629629629629,0.921875,1.0,1.0,1.0,1.0,0.9649122807017544,1.0,0.9423076923076923,0.9807692307692307,0.9516129032258065,1.0,1.0,1.0,1.0,0.9649122807017544,0.9824561403508771,0.9423076923076923,0.9622641509433962,1.0,1.0,0.9818181818181818,1.0,1.0,0.9649122807017544,0.9824561403508771,0.9423076923076923,0.9807692307692307,1.0,0.9811320754716981,0.9818181818181818,1.0,1.0,0.9649122807017544,0.9824561403508771,0.9423076923076923,0.9807692307692307,0.9807692307692307,1.0,0.9857142857142858,1.0,1.0,0.9649122807017544,0.9824561403508771,0.9423076923076923,0.9807692307692307,1.0,0.9811320754716981,0.9857142857142858,0.9807692307692307,1.0,0.9649122807017544,0.9824561403508771,0.9423076923076923,0.9622641509433962,0.9807692307692307,0.9629629629629629,0.9857142857142858,0.9622641509433962,0.9622641509433962,0.9649122807017544,0.9824561403508771,0.9423076923076923,0.9622641509433962,1.0,1.0,0.9857142857142858,0.9807692307692307,0.9622641509433962,0.9622641509433962,0.9824561403508771,0.9423076923076923,0.9807692307692307,0.9807692307692307,1.0,0.9857142857142858,0.9807692307692307,0.9807692307692307,0.9622641509433962,0.9827586206896551,0.9607843137254902,0.9807692307692307,0.9807692307692307,1.0,0.9857142857142858,0.9807692307692307,0.9622641509433962,0.9807692307692307,0.9827586206896551,0.9649122807017544,0.9807692307692307,1.0,1.0,0.9857142857142858,0.9807692307692307,0.9807692307692307,0.9622641509433962,0.9827586206896551,0.9482758620689655,0.96
ADASYN,F-measure,0.9837987991619918,7.954975431445219e-05,0.9811320754716981,0.959349593495935,0.9902912621359222,0.9908256880733944,0.9824561403508771,0.9913043478260869,0.9821428571428572,0.9911504424778761,0.9702970297029703,0.9807692307692307,0.9752066115702479,1.0,0.9908256880733944,0.9824561403508771,0.9913043478260869,0.9821428571428572,0.9824561403508771,0.9702970297029703,0.9714285714285713,1.0,1.0,0.9818181818181818,0.9824561403508771,0.9913043478260869,0.9821428571428572,0.9824561403508771,0.9702970297029703,0.9807692307692307,1.0,0.9811320754716981,0.9818181818181818,0.9824561403508771,0.9913043478260869,0.9821428571428572,0.9824561403508771,0.9702970297029703,0.9807692307692307,0.9902912621359222,0.9904761904761905,0.9928057553956835,0.9824561403508771,0.9913043478260869,0.9821428571428572,0.9824561403508771,0.9702970297029703,0.9807692307692307,1.0,0.9811320754716981,0.9928057553956835,0.9807692307692307,0.9913043478260869,0.9821428571428572,0.9824561403508771,0.9702970297029703,0.9714285714285713,0.9902912621359222,0.9719626168224299,0.9928057553956835,0.9714285714285713,0.9807692307692307,0.9821428571428572,0.9824561403508771,0.9702970297029703,0.9714285714285713,1.0,0.9904761904761905,0.9928057553956835,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9824561403508771,0.9702970297029703,0.9807692307692307,0.9902912621359222,0.9904761904761905,0.9928057553956835,0.9807692307692307,0.9902912621359222,0.9807692307692307,0.9913043478260869,0.98,0.9807692307692307,0.9902912621359222,0.9904761904761905,0.9928057553956835,0.9807692307692307,0.9807692307692307,0.9902912621359222,0.9913043478260869,0.9649122807017544,0.9807692307692307,1.0,0.9904761904761905,0.9928057553956835,0.9807692307692307,0.9902912621359222,0.9807692307692307,0.9913043478260869,0.9565217391304347,0.9795918367346939
ROSE,Accuracy,0.9938181818181816,7.660071792303175e-05,1.0,0.990909090909091,1.0,0.9727272727272728,1.0,1.0,1.0,1.0,1.0,0.990909090909091,0.9636363636363636,1.0,0.990909090909091,1.0,1.0,1.0,0.9818181818181818,1.0,0.9818181818181818,0.9727272727272728,0.990909090909091,0.9818181818181818,0.9818181818181818,1.0,1.0,0.9818181818181818,0.990909090909091,1.0,1.0,1.0,0.990909090909091,1.0,1.0,1.0,0.9727272727272728,0.990909090909091,1.0,1.0,1.0,1.0,0.9818181818181818,1.0,1.0,1.0,1.0,0.990909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990909090909091,0.990909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.990909090909091,0.990909090909091,0.9818181818181818,0.990909090909091,0.9818181818181818,1.0,0.990909090909091,1.0,0.9818181818181818,1.0,1.0,0.990909090909091,1.0,0.9818181818181818,1.0,0.9818181818181818,1.0,0.990909090909091,1.0,1.0,0.990909090909091,0.990909090909091,1.0,1.0,1.0,0.990909090909091,0.990909090909091,1.0,0.9818181818181818,0.990909090909091,0.9818181818181818,1.0,0.9636363636363636,1.0,1.0,0.990909090909091,1.0,0.9818181818181818,0.990909090909091
ROSE,Recall,0.9924076200793643,0.00023439235243869174,1.0,1.0,1.0,0.9636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,0.9491525423728814,1.0,1.0,1.0,1.0,1.0,0.9649122807017544,1.0,0.9615384615384616,0.9411764705882353,0.9807692307692307,0.9818181818181818,0.9655172413793104,1.0,1.0,0.9649122807017544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508771,1.0,0.9807692307692307,0.9803921568627451,0.9622641509433962,1.0,0.9807692307692307,1.0,0.9803921568627451,1.0,1.0,1.0,1.0,0.9622641509433962,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,0.9803921568627451,1.0,1.0,1.0,0.9803921568627451,1.0,1.0,1.0,1.0,0.9607843137254902,1.0,0.9420289855072463,1.0,1.0,1.0,1.0,1.0,1.0
ROSE,Precision,0.9951543161060461,7.942627175929539e-05,1.0,0.9833333333333333,1.0,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,0.9811320754716981,0.9824561403508771,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818181818181818,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,0.9803921568627451,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,0.9661016949152542,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,0.9661016949152542,0.9795918367346939
ROSE,F-measure,0.9936945731068215,7.562730887704787e-05,1.0,0.9915966386554621,1.0,0.9724770642201834,1.0,1.0,1.0,1.0,1.0,0.9904761904761905,0.9655172413793103,1.0,0.9909909909909909,1.0,1.0,1.0,0.9821428571428572,1.0,0.9803921568627451,0.9696969696969697,0.9902912621359222,0.9818181818181818,0.9824561403508771,1.0,1.0,0.9821428571428572,0.98989898989899,1.0,1.0,1.0,0.9909909909909909,1.0,1.0,1.0,0.972972972972973,0.98989898989899,1.0,1.0,1.0,1.0,0.9824561403508771,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.9911504424778761,0.98989898989899,0.9807692307692307,0.99009900990099,0.9807692307692307,1.0,0.9902912621359222,1.0,0.9803921568627451,1.0,1.0,0.9904761904761905,1.0,0.9807692307692307,1.0,0.9803921568627451,1.0,0.9902912621359222,1.0,1.0,0.9904761904761905,0.99009900990099,1.0,1.0,1.0,0.99009900990099,0.9902912621359222,1.0,0.9827586206896551,0.9904761904761905,0.98,1.0,0.9701492537313433,1.0,1.0,0.9902912621359222,1.0,0.9827586206896551,0.9896907216494846
